step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
403,PAYMENT,9262.75,C1358031569,135211.46,125948.71,M158509987,0.0,0.0,0,0
638,TRANSFER,1559540.62,C485713115,1559540.62,0.0,C1786870760,0.0,0.0,1,0
260,PAYMENT,10599.34,C1429116269,11177.0,577.66,M1752485803,0.0,0.0,0,0
19,CASH_IN,133983.34,C189799391,18941293.85,19075277.19,C1897730672,201630.48,67647.14,0,0
251,PAYMENT,6461.45,C1449046901,0.0,0.0,M716690054,0.0,0.0,0,0
187,CASH_IN,182922.4,C1588310042,2659.0,185581.4,C1649672385,2962.33,0.0,0,0
135,CASH_OUT,192648.52,C359534203,0.0,0.0,C104132647,248177.4,440825.92,0,0
522,CASH_OUT,107980.01,C434383052,10815.0,0.0,C356743302,1975912.91,2083892.92,0,0
406,PAYMENT,12874.53,C581762677,123119.0,110244.47,M1239158507,0.0,0.0,0,0
306,CASH_IN,394843.6,C987976940,1275158.74,1670002.34,C375577698,421704.08,26860.48,0,0
136,TRANSFER,7563536.91,C584194979,7563536.91,0.0,C2018653161,0.0,0.0,1,0
283,PAYMENT,3710.2,C28270359,11676.0,7965.8,M375291883,0.0,0.0,0,0
691,CASH_OUT,32935.25,C2017409191,32935.25,0.0,C1772041191,0.0,32935.25,1,0
399,PAYMENT,19991.65,C373158523,0.0,0.0,M342742125,0.0,0.0,0,0
180,CASH_OUT,427593.93,C1066557883,12702.0,0.0,C521984510,97244.0,524837.93,0,0
45,PAYMENT,1073.14,C259437587,20394.0,19320.86,M231378144,0.0,0.0,0,0
681,CASH_OUT,186929.48,C179637037,179963.0,0.0,C1674616969,153446.02,340375.5,0,0
448,PAYMENT,23679.84,C1697819066,0.0,0.0,M2027614621,0.0,0.0,0,0
203,TRANSFER,318240.38,C74833635,3037.0,0.0,C329549456,0.0,318240.38,0,0
215,CASH_OUT,70503.81,C278830184,0.0,0.0,C1181452425,327333.8,397837.6,0,0
375,PAYMENT,25147.18,C888427022,205352.51,180205.32,M578680,0.0,0.0,0,0
296,CASH_OUT,890964.06,C976894617,890964.06,0.0,C2053643947,171113.6,1062077.66,1,0
202,CASH_OUT,562814.93,C1490785346,0.0,0.0,C1167586002,1237959.7,1800774.63,0,0
333,TRANSFER,791942.1,C278612966,249518.95,0.0,C2056578441,0.0,791942.1,0,0
38,PAYMENT,12221.72,C130529362,42797.0,30575.28,M1946105880,0.0,0.0,0,0
161,CASH_OUT,306858.14,C453181914,0.0,0.0,C1864238657,3365569.01,3581128.06,0,0
477,CASH_OUT,815297.9,C533672978,815297.9,0.0,C1910425961,363475.49,1178773.39,1,0
43,CASH_OUT,124059.76,C1423402697,6807.0,0.0,C1167846200,0.0,201060.67,0,0
302,PAYMENT,2070.14,C2003963511,19443.32,17373.18,M381396303,0.0,0.0,0,0
232,CASH_OUT,3017156.01,C2105090352,3017156.01,0.0,C250246729,81318.2,3098474.2,1,0
353,TRANSFER,839008.91,C2024314550,839008.91,0.0,C510808127,0.0,0.0,1,0
283,CASH_OUT,40390.0,C1348450404,31641.0,0.0,C1772269461,236942.32,277332.32,0,0
275,CASH_OUT,90269.0,C576951744,7051.0,0.0,C1556017214,0.0,90269.0,0,0
127,TRANSFER,426532.4,C1729870002,426532.4,0.0,C1917348003,0.0,0.0,1,0
64,TRANSFER,104957.85,C1844789908,104957.85,0.0,C2049190094,0.0,0.0,1,0
309,TRANSFER,400438.23,C1692047808,13528.0,0.0,C745756834,281242.37,681680.6,0,0
288,DEBIT,4428.51,C1174134894,196266.0,191837.49,C747227797,2183818.06,2188246.57,0,0
243,CASH_OUT,995710.58,C1426650654,995710.58,0.0,C1955464150,396838.56,1392549.14,1,0
407,CASH_OUT,312955.14,C2134322170,312955.14,0.0,C2083154872,18559.06,331514.2,1,0
304,CASH_OUT,134870.61,C33163843,0.0,0.0,C725833148,447846.79,582717.4,0,0
250,CASH_OUT,2374490.77,C1113922193,2374490.77,0.0,C643624257,1429190.9,3803681.67,1,0
521,CASH_OUT,28835.93,C602933297,28835.93,0.0,C950801074,263633.63,292469.56,1,0
211,CASH_OUT,45222.84,C12808741,20899.0,0.0,C924322965,610631.38,655854.22,0,0
38,CASH_OUT,124234.81,C978843755,955.0,0.0,C288150113,0.0,185262.49,0,0
12,PAYMENT,1341.0,C1093346630,11634.0,10293.0,M1107842900,0.0,0.0,0,0
226,TRANSFER,2381843.99,C759550411,0.0,0.0,C199549182,2825370.77,5207214.76,0,0
357,CASH_OUT,10000000.0,C1879989290,10000000.0,0.0,C1527777046,637693.12,10637693.12,1,0
208,CASH_IN,146105.74,C1747209929,0.0,146105.74,C233053146,351320.89,205215.15,0,0
322,PAYMENT,6686.02,C2014707006,1372.0,0.0,M1510007758,0.0,0.0,0,0
14,CASH_IN,83504.81,C1748226086,956875.68,1040380.49,C276384108,8824044.06,8975592.19,0,0
299,CASH_OUT,289253.15,C1665771327,0.0,0.0,C541440476,524771.12,814024.27,0,0
13,CASH_OUT,116734.77,C1847657950,892000.03,775265.26,C1406083579,0.0,116734.77,0,0
50,TRANSFER,967153.5,C850743663,967153.5,0.0,C1137540009,0.0,0.0,1,0
281,PAYMENT,1225.64,C671502829,0.0,0.0,M1396616261,0.0,0.0,0,0
322,CASH_IN,273498.27,C167679848,10335848.89,10609347.16,C564882807,999190.9,725692.63,0,0
379,CASH_OUT,184557.33,C1108843542,177134.05,0.0,C872683861,184863.61,369420.94,0,0
339,CASH_OUT,373531.87,C1957456794,373531.87,0.0,C895220334,77985.49,451517.36,1,0
151,CASH_OUT,1766811.07,C1812465307,1766811.07,0.0,C1438776235,618077.7,2384888.77,1,0
32,CASH_OUT,1164448.96,C1925676917,1164448.96,0.0,C2040690699,1080246.34,2244695.29,1,0
255,PAYMENT,12642.13,C1034950379,0.0,0.0,M509639583,0.0,0.0,0,0
69,CASH_OUT,353313.55,C1330110958,353313.55,0.0,C857281092,2808260.05,3161573.6,1,0
232,PAYMENT,961.57,C1236517677,0.0,0.0,M1236489186,0.0,0.0,0,0
158,PAYMENT,342.56,C137798216,0.0,0.0,M328016129,0.0,0.0,0,0
160,CASH_OUT,384846.13,C1631487501,5272.0,0.0,C786291986,0.0,384846.13,0,0
299,PAYMENT,23485.57,C1560072312,58120.81,34635.24,M1818665880,0.0,0.0,0,0
235,PAYMENT,12070.82,C1600435561,0.0,0.0,M1302142859,0.0,0.0,0,0
235,CASH_IN,230028.23,C1849189490,7343760.79,7573789.02,C2115092403,1529682.47,1299654.23,0,0
165,CASH_IN,40022.11,C1972163890,2450801.23,2490823.33,C275600354,212596.49,172574.38,0,0
137,TRANSFER,1035927.73,C458729293,9078.0,0.0,C1802158498,751060.56,1786988.3,0,0
206,CASH_OUT,337616.8,C2060544028,0.0,0.0,C927977902,1611453.74,1949070.54,0,0
356,PAYMENT,11200.19,C2123944169,3746.0,0.0,M1316472078,0.0,0.0,0,0
158,CASH_IN,27253.12,C2034889804,15168545.17,15195798.29,C1670317589,14882158.38,14854905.26,0,0
378,CASH_OUT,5381.38,C1711685830,0.0,0.0,C1547760582,607916.25,613297.63,0,0
250,PAYMENT,1782.92,C1322716926,36589.0,34806.08,M715777352,0.0,0.0,0,0
185,CASH_OUT,302224.68,C1102194749,291382.0,0.0,C83950332,0.0,302224.68,0,0
19,CASH_IN,101844.99,C1491089091,7367369.15,7469214.14,C2098843809,261785.41,159940.42,0,0
254,CASH_OUT,89837.35,C1806864495,0.0,0.0,C1193666189,750286.18,840123.53,0,0
8,PAYMENT,10288.42,C715906278,310844.25,300555.83,M1056386377,0.0,0.0,0,0
9,CASH_IN,95047.48,C1750963117,71638.0,166685.48,C1752975574,627599.07,0.0,0,0
10,PAYMENT,3594.21,C783887097,429615.17,426020.96,M1492734124,0.0,0.0,0,0
166,CASH_IN,156460.72,C691676791,975.0,157435.72,C298070825,230702.47,74241.76,0,0
232,PAYMENT,4641.72,C1708550753,382.0,0.0,M2105092011,0.0,0.0,0,0
351,CASH_IN,208417.22,C1014539850,4304582.67,4512999.88,C1028362359,74047363.35,73838946.14,0,0
334,CASH_IN,231964.43,C1661539565,6023031.99,6254996.42,C394012855,750876.36,518911.93,0,0
253,CASH_OUT,260966.37,C1320639134,21381.0,0.0,C863909301,2438167.46,2699133.83,0,0
298,CASH_OUT,11603.63,C1157062957,42547.0,30943.37,C243583341,246673.01,258276.64,0,0
408,CASH_OUT,2567602.1,C1656748822,2567602.1,0.0,C1457063167,0.0,2567602.1,1,0
17,CASH_OUT,310933.62,C549177206,28514.0,0.0,C1374257010,2797.59,313731.22,0,0
308,CASH_OUT,379303.65,C962571492,0.0,0.0,C806017128,1133327.97,1512631.63,0,0
302,PAYMENT,8486.68,C1445892624,8684.95,198.27,M1723534939,0.0,0.0,0,0
606,TRANSFER,1026684.46,C1061552474,1026684.46,0.0,C617492387,0.0,0.0,1,0
523,CASH_OUT,121543.83,C122605764,121543.83,0.0,C1571077374,64845.34,186389.17,1,0
205,CASH_OUT,207993.48,C1715964132,355943.0,147949.52,C1640033523,1891165.17,2099158.66,0,0
155,CASH_OUT,2432.11,C779862656,0.0,0.0,C824553314,650450.48,425256.67,0,0
299,PAYMENT,2380.56,C1488265504,10902.0,8521.44,M1722384454,0.0,0.0,0,0
299,TRANSFER,293475.47,C285359451,0.0,0.0,C942814578,952840.65,1246316.12,0,0
331,CASH_OUT,102465.92,C917714248,0.0,0.0,C1716469564,2306766.79,2409232.71,0,0
228,PAYMENT,11827.94,C1289344694,0.0,0.0,M1285926261,0.0,0.0,0,0
163,TRANSFER,718631.78,C2081787147,0.0,0.0,C2000006016,1078815.41,1797447.19,0,0
186,PAYMENT,6698.12,C2092756697,97857.0,91158.88,M491315064,0.0,0.0,0,0
135,CASH_OUT,11463.41,C1091619488,0.0,0.0,C1846103184,6796312.83,6807776.24,0,0
355,TRANSFER,1267775.38,C1995006440,101112.0,0.0,C559677056,0.0,1267775.38,0,0
495,CASH_OUT,132516.3,C977846813,0.0,0.0,C1509266160,184812.5,317328.8,0,0
321,TRANSFER,704592.48,C1907099241,0.0,0.0,C54511612,2964922.48,3669514.96,0,0
156,TRANSFER,94552.78,C2075453563,0.0,0.0,C1868498275,1733149.04,2030118.85,0,0
596,CASH_OUT,233570.74,C901931486,0.0,0.0,C137313283,569716.06,803286.8,0,0
103,TRANSFER,639468.22,C1675701683,639468.22,0.0,C348036671,0.0,0.0,1,0
23,CASH_OUT,146127.1,C785373587,146127.1,0.0,C1824914593,177874.39,324001.49,1,0
249,PAYMENT,6108.63,C1180205603,0.0,0.0,M1810231646,0.0,0.0,0,0
17,PAYMENT,7590.47,C1224242732,20485.0,12894.53,M689768819,0.0,0.0,0,0
260,PAYMENT,7310.64,C609345863,20630.0,13319.36,M1590894897,0.0,0.0,0,0
235,CASH_OUT,25997.56,C152387981,83930.0,57932.44,C1611855293,367694.05,393691.61,0,0
211,CASH_OUT,399674.99,C933000536,10190.0,0.0,C1703024036,0.0,399674.99,0,0
120,PAYMENT,3150.47,C1441127452,149496.0,146345.53,M1442751290,0.0,0.0,0,0
407,PAYMENT,5255.99,C1254189633,104599.0,99343.01,M934363628,0.0,0.0,0,0
401,TRANSFER,86889.45,C963531774,192421.0,105531.55,C121123113,156121.03,243010.49,0,0
408,TRANSFER,171989.32,C1847940742,204.0,0.0,C1101277660,125249.4,297238.72,0,0
373,CASH_IN,66239.12,C1474986,102050.0,168289.12,C1629342276,4359897.32,4293658.2,0,0
258,CASH_IN,146294.99,C468521199,3150984.12,3297279.11,C450158568,706678.24,560383.25,0,0
399,CASH_OUT,53479.21,C967886318,40866.0,0.0,C2140500266,0.0,53479.21,0,0
43,CASH_OUT,106725.1,C1534585466,159.0,0.0,C565133802,0.0,106725.1,0,0
276,CASH_OUT,109924.45,C415796175,0.0,0.0,C936610,534319.34,644243.79,0,0
252,CASH_IN,428066.08,C755527945,28704570.44,29132636.52,C910065886,1379279.74,951213.66,0,0
36,PAYMENT,18048.77,C664179039,100128.0,82079.23,M1493607030,0.0,0.0,0,0
281,TRANSFER,55796.14,C1347802231,0.0,0.0,C1770820391,73413.41,129209.54,0,0
259,CASH_IN,158991.68,C227175809,107424.0,266415.68,C2004050450,3204982.37,3045990.69,0,0
178,TRANSFER,2573380.52,C703465320,45057.0,0.0,C1859813343,9510975.28,12084355.8,0,0
207,CASH_OUT,157827.88,C625542378,0.0,0.0,C1310044034,163868.34,321696.21,0,0
410,TRANSFER,124202.04,C1578453686,124202.04,0.0,C1733479449,0.0,0.0,1,0
184,PAYMENT,28898.11,C223141523,0.0,0.0,M1477719762,0.0,0.0,0,0
403,PAYMENT,27732.53,C1905884831,0.0,0.0,M116568118,0.0,0.0,0,0
201,CASH_OUT,170367.18,C1667513408,0.0,0.0,C1555135145,1464561.42,1634928.61,0,0
303,CASH_OUT,125924.1,C379725762,118.0,0.0,C1590922892,4873919.91,4999844.0,0,0
345,CASH_OUT,41679.28,C1206573376,0.0,0.0,C1133639402,514642.88,556322.16,0,0
404,TRANSFER,2754759.04,C2039553933,2754759.04,0.0,C1469107972,0.0,0.0,1,0
211,DEBIT,8261.83,C874674802,17026.0,8764.17,C455478128,428062.9,436324.72,0,0
7,TRANSFER,262434.54,C2101686389,262434.54,0.0,C612008977,0.0,0.0,1,0
157,CASH_OUT,85287.5,C1423584255,0.0,0.0,C140684437,125977.12,211264.62,0,0
348,PAYMENT,13897.1,C1369363776,20404.0,6506.9,M31244297,0.0,0.0,0,0
328,CASH_OUT,28905.1,C1847983219,0.0,0.0,C941703379,4265912.89,4294817.99,0,0
230,PAYMENT,7656.42,C450302449,697952.0,690295.58,M476181452,0.0,0.0,0,0
265,TRANSFER,455299.72,C325282025,0.0,0.0,C1923040679,677041.11,1132340.83,0,0
16,CASH_OUT,488275.96,C626652873,20797.0,0.0,C2039019219,1837137.74,2448886.94,0,0
225,CASH_OUT,22208.83,C722888336,0.0,0.0,C756588252,162465.4,184674.24,0,0
253,CASH_OUT,8430.68,C1955466321,0.0,0.0,C1706697820,137054.76,145485.44,0,0
633,CASH_OUT,125107.12,C1400028457,125107.12,0.0,C1683701941,0.0,125107.12,1,0
41,CASH_OUT,116044.31,C604971891,514718.0,398673.69,C1053110213,709697.18,825741.49,0,0
132,TRANSFER,832556.59,C549957797,19422.0,0.0,C1547229426,4524572.02,5357128.61,0,0
209,PAYMENT,262.0,C1276914807,119876.0,119614.0,M571007073,0.0,0.0,0,0
462,TRANSFER,151994.59,C1101966116,151994.59,0.0,C1518422608,0.0,0.0,1,0
10,TRANSFER,427142.57,C1507743811,0.0,0.0,C1449345473,762251.14,1346518.44,0,0
415,TRANSFER,37766.23,C1853390476,37766.23,0.0,C1785352620,0.0,0.0,1,0
162,PAYMENT,48112.25,C324676284,203464.07,155351.82,M1367667966,0.0,0.0,0,0
254,CASH_IN,416593.67,C134996465,4885471.27,5302064.95,C1817860439,1658301.16,1241707.49,0,0
237,CASH_OUT,285782.26,C675766710,0.0,0.0,C1769160390,515742.36,801524.63,0,0
352,PAYMENT,15361.26,C353855625,146657.0,131295.74,M1660189909,0.0,0.0,0,0
418,CASH_OUT,34498.05,C1824510333,34498.05,0.0,C731687431,0.0,34498.05,1,0
379,CASH_IN,143997.7,C274488793,9177580.96,9321578.66,C29266999,972149.48,828151.78,0,0
228,TRANSFER,497526.17,C1294188821,497526.17,0.0,C1799178468,0.0,0.0,1,0
403,PAYMENT,13988.51,C168724971,0.0,0.0,M1627370860,0.0,0.0,0,0
244,TRANSFER,53338.82,C1248176014,53338.82,0.0,C26405591,0.0,0.0,1,0
162,CASH_OUT,93026.81,C2030968209,197275.0,104248.19,C1568673513,0.0,93026.81,0,0
632,TRANSFER,82209.71,C2014216295,82209.71,0.0,C2066467731,0.0,0.0,1,0
399,CASH_OUT,145458.94,C1888226691,145458.94,0.0,C1996220019,193730.82,339189.76,1,0
375,CASH_OUT,129175.09,C1219097021,137.0,0.0,C1936879890,0.0,129175.09,0,0
14,PAYMENT,16547.13,C796420178,41578.0,25030.87,M1587604861,0.0,0.0,0,0
373,PAYMENT,5522.91,C1161942649,33789.0,28266.09,M361979536,0.0,0.0,0,0
44,PAYMENT,4382.36,C900403978,0.0,0.0,M431557639,0.0,0.0,0,0
222,TRANSFER,1388774.78,C354106674,1388774.78,0.0,C221253798,0.0,0.0,1,0
299,PAYMENT,26282.98,C982520319,0.0,0.0,M754136367,0.0,0.0,0,0
16,TRANSFER,1636397.7,C1357174842,0.0,0.0,C598051394,1672850.96,3438310.82,0,0
456,CASH_OUT,10000000.0,C1790414268,10000000.0,0.0,C1595458981,13098.64,10013098.64,1,0
165,CASH_OUT,1869237.83,C2081856005,1869237.83,0.0,C173077042,472924.32,2342162.15,1,0
617,CASH_OUT,10000000.0,C1596180537,10000000.0,0.0,C2105645265,0.0,10000000.0,1,0
115,CASH_OUT,1001167.03,C1903297652,1001167.03,0.0,C851937225,4960.52,1006127.56,1,0
42,PAYMENT,9575.47,C7647336,0.0,0.0,M1274928500,0.0,0.0,0,0
214,PAYMENT,15122.82,C689032037,105009.0,89886.18,M1340594688,0.0,0.0,0,0
203,CASH_IN,240285.36,C2118243994,648001.95,888287.31,C218664360,2599538.15,2359252.8,0,0
325,PAYMENT,26080.63,C11251905,36088.0,10007.37,M1947302088,0.0,0.0,0,0
13,CASH_OUT,134486.81,C80603268,93.0,0.0,C340168873,0.0,134486.81,0,0
279,CASH_OUT,3125.21,C1830285680,0.0,0.0,C1328388040,4712599.86,4715725.07,0,0
303,CASH_OUT,85363.01,C337857789,0.0,0.0,C777947180,2079519.96,2164882.97,0,0
186,CASH_OUT,50910.85,C18771351,6740.0,0.0,C1439851875,0.0,50910.85,0,0
402,CASH_OUT,48266.8,C1899102939,48266.8,0.0,C125082490,77475.93,125742.73,1,0
155,CASH_OUT,109624.98,C1873702691,0.0,0.0,C1507052174,209028.18,318653.16,0,0
347,CASH_IN,224431.63,C16926751,1334585.25,1559016.88,C130576084,2202386.94,1977955.3,0,0
16,TRANSFER,421883.34,C1085123698,0.0,0.0,C117147283,589453.25,1011336.59,0,0
165,CASH_OUT,114855.96,C329484690,15601.0,0.0,C1806758583,0.0,114855.96,0,0
324,PAYMENT,9589.92,C1780388800,31827.0,22237.08,M147602403,0.0,0.0,0,0
93,TRANSFER,175313.96,C1863782967,175313.96,0.0,C1170590191,0.0,0.0,1,0
11,PAYMENT,19002.65,C1987875242,24590.0,5587.35,M559916738,0.0,0.0,0,0
299,TRANSFER,677503.25,C1439879444,677503.25,0.0,C1677398142,0.0,0.0,1,0
380,CASH_IN,23020.69,C1392020817,8338275.17,8361295.86,C1405008530,1125798.43,1102777.75,0,0
40,CASH_OUT,197510.73,C301128840,463.0,0.0,C1006387259,966883.66,1164394.4,0,0
18,CASH_OUT,166596.16,C1270979017,9867.0,0.0,C1194449898,2744349.68,3855917.2,0,0
95,CASH_OUT,57322.38,C55726822,22272.0,0.0,C553471892,0.0,57322.38,0,0
204,CASH_OUT,219741.24,C413219465,100797.0,0.0,C317906891,568260.75,788001.99,0,0
185,CASH_OUT,151460.9,C1383550659,0.0,0.0,C1740139197,276670.34,428131.24,0,0
179,CASH_OUT,426132.01,C298660435,43350.0,0.0,C948123228,602794.72,1028926.73,0,0
299,CASH_OUT,12880.81,C1797873115,0.0,0.0,C1144570018,4340773.28,4353654.08,0,0
37,CASH_OUT,26572.97,C1554546643,0.0,0.0,C2055102310,74690.19,101263.16,0,0
349,CASH_OUT,38494.72,C2032447643,0.0,0.0,C1424182740,104483.74,142978.45,0,0
375,CASH_IN,109950.52,C4777044,2797384.54,2907335.06,C2047567282,445337.92,335387.4,0,0
234,CASH_OUT,57880.11,C2114755169,0.0,0.0,C2106740657,1131250.12,1189130.23,0,0
186,CASH_IN,764740.85,C1606676711,7935030.17,8699771.02,C326022218,4352780.86,3588040.0,0,0
598,CASH_OUT,5566368.02,C1308416939,5566368.02,0.0,C291757564,105580.9,5671948.92,1,0
156,CASH_IN,164180.84,C123110125,344769.37,508950.21,C855615468,3157043.0,2992862.16,0,0
350,CASH_OUT,237179.97,C1474870326,153.0,0.0,C941384105,0.0,237179.97,0,0
404,CASH_OUT,261800.5,C1739807771,95.0,0.0,C788616709,227527.26,489327.77,0,0
79,CASH_OUT,1619331.51,C1899697178,1619331.51,0.0,C553920581,0.0,1619331.51,1,0
279,PAYMENT,2546.91,C882137651,72633.0,70086.09,M1955972696,0.0,0.0,0,0
40,PAYMENT,186.93,C549142624,4312.0,4125.07,M1389575189,0.0,0.0,0,0
408,PAYMENT,19539.89,C74253826,0.0,0.0,M1911656586,0.0,0.0,0,0
328,CASH_OUT,729117.15,C848774844,3539.0,0.0,C786113584,5520562.5,6249679.66,0,0
257,CASH_IN,158453.08,C294750557,11291.0,169744.08,C1813326511,286074.87,127621.79,0,0
182,PAYMENT,541.0,C1470301239,84501.0,83960.0,M301966702,0.0,0.0,0,0
210,CASH_IN,30110.84,C709599247,70069.0,100179.84,C1039145894,0.0,0.0,0,0
694,CASH_OUT,10000000.0,C611266537,10000000.0,0.0,C305170140,0.0,10000000.0,1,0
41,PAYMENT,20144.79,C1139940755,40304.0,20159.21,M1426194941,0.0,0.0,0,0
310,CASH_OUT,91631.7,C375033341,396.0,0.0,C782060971,477413.34,569045.03,0,0
407,PAYMENT,31810.37,C936753273,0.0,0.0,M1788075467,0.0,0.0,0,0
282,CASH_OUT,8091.78,C1510812683,8091.78,0.0,C637384510,272960.57,281052.35,1,0
211,PAYMENT,1681.73,C169340060,294168.51,292486.78,M1294617858,0.0,0.0,0,0
43,CASH_OUT,200085.12,C519167269,22278.0,0.0,C684825463,0.0,200085.12,0,0
204,CASH_OUT,251719.78,C840414078,21127.0,0.0,C1629710255,45292.02,297011.81,0,0
11,CASH_OUT,64617.22,C1377326651,0.0,0.0,C136582570,594933.17,659550.39,0,0
308,PAYMENT,18155.01,C1314844635,49929.11,31774.1,M1853059158,0.0,0.0,0,0
13,CASH_OUT,351179.78,C481586235,3509.0,0.0,C1160051020,177458.7,528638.48,0,0
518,CASH_OUT,95105.01,C1098333645,95105.01,0.0,C2133878060,1779246.39,1874351.4,1,0
283,CASH_OUT,179007.7,C935079416,0.0,0.0,C1575573290,350003.1,529010.81,0,0
353,PAYMENT,19123.55,C1369392130,0.0,0.0,M666975509,0.0,0.0,0,0
180,PAYMENT,20255.32,C1673535441,9662.61,0.0,M1481321170,0.0,0.0,0,0
165,CASH_IN,135088.8,C822661651,6279241.47,6414330.27,C728509874,183290.61,48201.81,0,0
315,CASH_OUT,7748802.0,C172044102,7748802.0,0.0,C648423233,0.0,7748802.0,1,0
10,PAYMENT,19754.72,C759122316,0.0,0.0,M1474525870,0.0,0.0,0,0
183,PAYMENT,682.06,C1322806494,51786.0,51103.94,M321721477,0.0,0.0,0,0
321,CASH_OUT,176243.54,C481162724,14383.0,0.0,C1481546891,0.0,176243.54,0,0
580,TRANSFER,628697.26,C579184994,628697.26,0.0,C855476478,0.0,0.0,1,0
325,CASH_OUT,239815.67,C155822282,18892.68,0.0,C943581002,320483.31,560298.98,0,0
322,TRANSFER,1260267.4,C1236018264,2830.29,0.0,C559742005,2404694.04,3664961.44,0,0
298,CASH_IN,85589.16,C1268575441,23291542.86,23377132.02,C1892866008,1873688.83,1788099.67,0,0
567,CASH_OUT,208425.68,C1081583852,19864.0,0.0,C673523886,313287.43,521713.11,0,0
374,CASH_OUT,262339.59,C104598836,0.0,0.0,C1621771660,18324655.1,18586994.68,0,0
13,PAYMENT,25230.47,C1636314690,0.0,0.0,M1501642092,0.0,0.0,0,0
187,TRANSFER,154497.3,C1637639012,0.0,0.0,C125317066,8804888.61,8959385.91,0,0
254,CASH_OUT,580069.17,C1572666489,258426.0,0.0,C1547089269,131781.3,711850.48,0,0
12,CASH_OUT,449388.11,C922840438,0.0,0.0,C900425684,7994552.77,10043771.24,0,0
135,PAYMENT,10009.78,C1157422722,424456.22,414446.44,M1528419431,0.0,0.0,0,0
207,PAYMENT,32104.63,C1654932579,133317.0,101212.37,M1548771299,0.0,0.0,0,0
163,PAYMENT,12010.49,C455698414,10764.0,0.0,M1816280954,0.0,0.0,0,0
89,TRANSFER,268230.43,C163362068,268230.43,0.0,C2101762472,0.0,0.0,1,0
350,CASH_OUT,172079.97,C884945114,333123.27,161043.29,C161371328,4281805.87,4453885.84,0,0
95,PAYMENT,10202.21,C575696015,194063.0,183860.79,M303734689,0.0,0.0,0,0
379,CASH_OUT,49470.48,C357439828,2042.0,0.0,C1276221092,0.0,49470.48,0,0
402,CASH_OUT,69410.99,C1669296424,20326.0,0.0,C1361763365,0.0,69410.99,0,0
588,PAYMENT,74164.89,C1255664471,0.0,0.0,M289698915,0.0,0.0,0,0
40,CASH_OUT,7887.75,C418271713,7887.75,0.0,C795853330,0.0,7887.75,1,0
352,PAYMENT,22274.05,C843337439,83066.0,60791.95,M511981751,0.0,0.0,0,0
332,CASH_IN,277327.61,C535021092,35313.0,312640.61,C879500363,0.0,0.0,0,0
40,TRANSFER,31930.24,C1311186566,31930.24,0.0,C1907577066,0.0,0.0,1,0
41,PAYMENT,7132.47,C1704347844,0.0,0.0,M1530817969,0.0,0.0,0,0
18,CASH_IN,80816.84,C1629709650,1724541.39,1805358.23,C726721232,236983.46,156166.63,0,0
402,CASH_OUT,93989.71,C439455982,0.0,0.0,C1951242363,126397.43,220387.14,0,0
307,CASH_OUT,412686.98,C611265679,347325.0,0.0,C2122394917,33439.33,446126.31,0,0
397,PAYMENT,14099.56,C1859625099,77942.0,63842.44,M315370430,0.0,0.0,0,0
407,CASH_IN,225987.09,C1127987530,21139.0,247126.09,C276480340,1082794.41,856807.32,0,0
250,CASH_OUT,339168.85,C657486603,328828.61,0.0,C1055337060,1554008.99,1893177.85,0,0
188,CASH_OUT,264752.75,C865326645,2578.0,0.0,C828560327,9313.22,274065.97,0,0
567,CASH_OUT,918731.99,C2059286199,296.0,0.0,C1174423591,1241458.5,2160190.49,0,0
283,PAYMENT,38249.27,C372731338,0.0,0.0,M999851649,0.0,0.0,0,0
251,PAYMENT,14916.25,C917637115,49441.0,34524.75,M1038700788,0.0,0.0,0,0
164,CASH_OUT,119654.13,C1056339632,0.0,0.0,C1295749806,1288073.87,1407727.99,0,0
690,CASH_OUT,102764.21,C809454268,1522.0,0.0,C1570780381,316123.05,418887.25,0,0
206,PAYMENT,36793.42,C1671674805,135713.42,98919.99,M1931907502,0.0,0.0,0,0
161,CASH_OUT,1336901.11,C148001678,1336901.11,0.0,C1491478238,0.0,1336901.11,1,0
163,TRANSFER,1153200.73,C239172527,1153200.73,0.0,C237111341,0.0,0.0,1,0
351,PAYMENT,9159.8,C806351974,0.0,0.0,M1175118753,0.0,0.0,0,0
259,CASH_IN,223904.09,C976927022,7032751.72,7256655.81,C1450003551,2249813.09,2025909.0,0,0
347,CASH_OUT,80827.91,C1103685777,0.0,0.0,C994571262,26920456.48,27001284.39,0,0
179,PAYMENT,32947.54,C991117687,0.0,0.0,M1213250208,0.0,0.0,0,0
16,PAYMENT,3375.23,C591602518,201327.0,197951.77,M53172128,0.0,0.0,0,0
332,PAYMENT,2462.69,C255302571,0.0,0.0,M1912935043,0.0,0.0,0,0
304,PAYMENT,15022.67,C1320794369,0.0,0.0,M1787861065,0.0,0.0,0,0
208,CASH_IN,135193.45,C1051015451,20796.0,155989.45,C40860749,0.0,0.0,0,0
332,CASH_OUT,36247.21,C1011198044,100036.0,63788.79,C2002515746,4659392.91,4695640.11,0,0
229,CASH_IN,228834.94,C294712903,1043707.05,1272542.0,C2032603190,2374836.77,2146001.83,0,0
37,CASH_OUT,1225.55,C1929186343,0.0,0.0,C80536301,32298.0,33523.55,0,0
